osm_nid,lat,lng,x,z
osm3666468601,49.99325390,8.67581090,-6.830,191.866
osm3666468598,49.99325010,8.67579030,-7.271,193.424
osm3666466098,49.99408920,8.67548220,90.114,215.843
osm3666466079,49.99402550,8.67548480,82.721,215.709
osm3666466078,49.99402500,8.67545350,82.664,218.072
osm3666469265,49.99398590,8.67545510,78.126,217.990
osm3666469266,49.99398620,8.67547470,78.160,216.510
osm3666469335,49.99389080,8.67547850,67.089,216.318
osm3666469334,49.99389050,8.67546180,67.054,217.578
osm3666469247,49.99384130,8.67546380,61.344,217.476
osm3666469248,49.99384170,8.67548830,61.390,215.627
osm3666469239,49.99378940,8.67549040,55.321,215.520
osm3666469238,49.99378910,8.67547280,55.286,216.849
osm3666469328,49.99375320,8.67547420,51.120,216.778
osm3666469329,49.99375350,8.67549320,51.154,215.344
osm3666469232,49.99370710,8.67549510,45.769,215.247
osm3666469230,49.99370670,8.67547000,45.723,217.141
osm3666469136,49.99364340,8.67547260,38.377,217.008
osm3666469139,49.99364470,8.67555240,38.527,210.985
osm3666469144,49.99365810,8.67555180,40.082,211.017
osm3666469145,49.99366070,8.67570530,40.382,199.432
osm3666466099,49.99409170,8.67568780,90.401,200.327
osm3666469280,49.99420660,8.67571130,103.736,198.440
osm3666469286,49.99422470,8.67567030,105.837,201.516
osm3666469285,49.99422380,8.67558880,105.733,207.666
osm3666469290,49.99422830,8.67558870,106.256,207.669
osm3666469289,49.99422740,8.67551170,106.152,213.480
osm3666469284,49.99422170,8.67551180,105.491,213.478
osm3666469169,49.99422100,8.67545070,105.410,218.089
osm3666469170,49.99423270,8.67545030,106.768,218.108
osm3666469293,49.99423170,8.67536720,106.653,224.379
osm3666469166,49.99421600,8.67536770,104.831,224.357
osm3666469165,49.99421510,8.67529430,104.727,229.896
osm3666469168,49.99422100,8.67529410,105.412,229.905
osm3666469167,49.99422020,8.67522460,105.320,235.150
osm3666469164,49.99421390,8.67522480,104.589,235.142
osm3666469162,49.99421330,8.67517340,104.520,239.020
osm3666469288,49.99422610,8.67517300,106.006,239.038
osm3666469287,49.99422530,8.67510650,105.914,244.057
osm3666469163,49.99421360,8.67510680,104.556,244.045
osm3666469161,49.99421330,8.67507750,104.521,246.257
osm3666466085,49.99405380,8.67508210,86.011,246.067
osm3666466087,49.99405630,8.67529420,86.298,230.061
osm3666466094,49.99407860,8.67529360,88.886,230.084
osm3666466095,49.99407940,8.67536490,88.978,224.703
osm3666466097,49.99408780,8.67536470,89.953,224.710
osm3666466100,49.99409200,8.67571460,90.436,198.304
osm3666467912,49.99330310,8.67520050,-1.113,237.875
osm3666467911,49.99330250,8.67532170,-1.184,228.731
osm3666466796,49.99335610,8.67532230,5.036,228.632
osm3666466797,49.99335670,8.67520120,5.108,237.769
osm3666466086,49.99405550,8.67384560,86.223,339.365
osm3666469272,49.99400370,8.67386620,80.211,337.862
osm3666466077,49.99401600,8.67394120,81.638,332.191
osm3666466091,49.99406780,8.67392060,87.650,333.694
osm3666467920,49.99363200,8.67326810,37.082,383.359
osm3666466073,49.99354920,8.67328550,27.472,382.128
osm3666469126,49.99355440,8.67334490,28.075,377.641
osm3666467922,49.99363710,8.67332750,37.673,378.872
osm3666469143,49.99365600,8.67484570,39.847,264.298
osm3666469133,49.99358600,8.67484540,31.723,264.390
osm3666469132,49.99358580,8.67502290,31.698,250.997
osm3666469142,49.99365580,8.67502310,39.822,250.912
osm3666469176,49.99426660,8.67376680,110.723,345.102
osm3666469172,49.99424060,8.67377560,107.706,344.464
osm3666469174,49.99425130,8.67385240,108.947,338.659
osm3666469177,49.99427730,8.67384360,111.964,339.297
osm3666467909,49.99330150,8.67486570,-1.294,263.139
osm3666467910,49.99330170,8.67495070,-1.272,256.725
osm3666466795,49.99335460,8.67495050,4.867,256.688
osm3666466793,49.99335440,8.67486540,4.845,263.109
osm3666467916,49.99361570,8.67589500,35.157,185.163
osm3666467915,49.99361430,8.67578340,34.996,193.585
osm3666467923,49.99364260,8.67578260,38.280,193.617
osm3666469138,49.99364400,8.67589410,38.441,185.203
osm3666467924,49.99373150,8.67281810,48.635,417.215
osm3666469141,49.99365270,8.67287860,39.489,412.728
osm3666468624,49.99367190,8.67293890,41.716,408.159
osm3666469327,49.99375060,8.67287830,50.850,412.654
osm3666469331,49.99376720,8.67426590,52.760,307.936
osm3666469225,49.99367400,8.67428610,41.943,306.504
osm3666469227,49.99369090,8.67448230,43.902,291.683
osm3666469333,49.99378330,8.67446090,54.626,293.207
osm3666466109,49.99415480,8.67428410,97.742,306.180
osm3666466111,49.99416140,8.67433340,98.507,302.454
osm3666466096,49.99408050,8.67435970,89.118,300.549
osm3666466092,49.99407390,8.67431050,88.353,304.268
osm3666466107,49.99413890,8.67415680,95.898,315.801
osm3666466088,49.99405710,8.67418230,86.405,313.958
osm3666469274,49.99418580,8.67379760,101.346,342.858
osm3666466103,49.99410830,8.67382820,92.351,340.626
osm3666466105,49.99412080,8.67390430,93.801,334.871
osm3666469276,49.99419820,8.67387370,102.784,337.104
osm3666466081,49.99404220,8.67320700,84.688,387.564
osm3666469267,49.99398740,8.67321850,78.328,386.750
osm3666469269,49.99399120,8.67326180,78.768,383.479
osm3666466082,49.99404590,8.67325030,85.117,384.293
osm3666469281,49.99420760,8.67471110,103.864,273.909
osm3666466083,49.99404800,8.67471730,85.342,273.599
osm3666469250,49.99384870,8.67501710,62.209,251.174
osm3666469236,49.99378600,8.67501670,54.932,251.266
osm3666469237,49.99378700,8.67480020,55.051,267.601
osm3666469251,49.99384920,8.67480050,62.269,267.517
osm3666469160,49.99421040,8.67342530,104.205,370.926
osm5730966705,49.99420610,8.67342670,103.706,370.824
osm3666466102,49.99410340,8.67346010,91.787,368.406
osm3666466106,49.99412730,8.67363720,94.559,355.019
osm3666469171,49.99423370,8.67359880,106.907,357.811
osm3666468615,49.99330540,8.67502990,-0.844,250.745
osm3666468616,49.99330560,8.67511490,-0.822,244.332
osm3666466799,49.99335850,8.67511460,5.318,244.302
osm3666466798,49.99335840,8.67502960,5.307,250.716
osm3666468592,49.99324070,8.67482160,-8.350,266.527
osm3666467899,49.99319110,8.67482130,-14.106,266.598
osm3666467898,49.99319100,8.67487020,-14.118,262.909
osm3666468591,49.99324050,8.67487050,-8.374,262.837
osm3666469252,49.99385410,8.67424850,62.845,309.164
osm3666469257,49.99387030,8.67444350,64.723,294.434
osm3666469125,49.99349790,8.67356590,21.515,361.021
osm3666466821,49.99347440,8.67356920,18.788,360.795
osm3666466822,49.99347860,8.67364240,19.274,355.268
osm3666466065,49.99350210,8.67363910,22.001,355.493
osm3666466792,49.99335320,8.67473930,4.707,272.625
osm3666468614,49.99330370,8.67473890,-1.037,272.704
osm3666467913,49.99330360,8.67478780,-1.050,269.015
osm3666466790,49.99335310,8.67478810,4.695,268.943
osm3666466090,49.99406380,8.67268900,87.201,426.628
osm3666469342,49.99395810,8.67271040,74.934,425.118
osm3666469343,49.99397240,8.67288180,76.591,412.171
osm3666469271,49.99399570,8.67287840,79.295,412.404
osm3666466093,49.99407810,8.67285990,88.859,413.719
osm3666467892,49.99318670,8.67490920,-14.618,259.970
osm3666467893,49.99318790,8.67509270,-14.481,246.123
osm3666467894,49.99318850,8.67519460,-14.413,238.434
osm3666468594,49.99324430,8.67519330,-7.937,238.476
osm3666468593,49.99324170,8.67490800,-8.235,260.006
osm3666469249,49.99384410,8.67308020,61.699,397.327
osm3666469256,49.99386760,8.67307410,64.426,397.764
osm3666469260,49.99388610,8.67324570,66.571,384.798
osm3666469332,49.99377960,8.67327350,54.211,382.806
osm3666469330,49.99376120,8.67310180,52.078,395.779
osm3666466069,49.99352240,8.67447140,24.347,292.672
osm3666466068,49.99352220,8.67445360,24.324,294.016
osm3666466066,49.99350320,8.67426940,22.121,307.933
osm3666467914,49.99361110,8.67424680,34.644,309.532
osm3666467918,49.99362860,8.67444920,36.672,294.243
osm3666466809,49.99341070,8.67448140,11.384,292.028
