osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w680683589,osm6373714868,osm6373714862,slowroad,"Am Dornbusch.link7"
w680683589,osm6373714861,osm6373714868,slowroad,"Am Dornbusch.link8"
w680683589,osm6373714848,osm6373714861,slowroad,"Am Dornbusch.link9"
w680683589,osm6373714860,osm6373714848,slowroad,"Am Dornbusch.link10"
w680683589,osm6373714859,osm6373714860,slowroad,"Am Dornbusch.link11"
w680683589,osm6373714858,osm6373714859,slowroad,"Am Dornbusch.link12"
w680683589,osm6373714857,osm6373714858,slowroad,"Am Dornbusch.link13"
w680683589,osm6373714856,osm6373714857,slowroad,"Am Dornbusch.link14"
w680683589,osm6373714855,osm6373714856,slowroad,"Am Dornbusch.link15"
w706493435,osm6638749509,osm6638749507,road,"primary005.link1"
w706493435,osm1587776903,osm6638749509,road,"primary005.link2"
w203793425,osm2137895151,osm2137895149,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link1"
w203793425,osm2137895137,osm2137895151,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link2"
w203793425,osm2137895138,osm2137895137,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link3"
w203793425,osm2137895129,osm2137895138,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link4"
w203793425,osm2137895130,osm2137895129,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link5"
w203793425,osm2137895147,osm2137895130,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link6"
w203793425,osm2137895148,osm2137895147,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link7"
w203793425,osm2137895154,osm2137895148,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link8"
w203793425,osm2137895155,osm2137895154,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link9"
w203793425,osm2137895135,osm2137895155,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link10"
w203793425,osm2137895136,osm2137895135,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link11"
w203793425,osm2137895150,osm2137895136,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link12"
w203793425,osm2137895153,osm2137895150,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link13"
w203793425,osm2137895156,osm2137895153,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link14"
w203793425,osm2137895157,osm2137895156,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link15"
w203793425,osm2137895133,osm2137895157,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link16"
w203793425,osm2137895134,osm2137895133,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link17"
w203793425,osm2137895131,osm2137895134,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link18"
w203793425,osm2137895121,osm2137895131,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link19"
w203793425,osm2137895120,osm2137895121,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link20"
w203793425,osm2137895119,osm2137895120,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link21"
w203793425,osm2137895118,osm2137895119,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link22"
w203793425,osm2137895128,osm2137895118,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link23"
w203793425,osm3666029366,osm2137895128,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link24"
w203793425,osm3666040376,osm3666029366,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link25"
w203793425,osm3666040373,osm3666040376,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link26"
w203793425,osm3666029365,osm3666040373,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link27"
w203793425,osm2137895127,osm3666029365,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link28"
w203793425,osm2137895117,osm2137895127,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link29"
w203793425,osm2137895116,osm2137895117,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link30"
w203793425,osm2137895126,osm2137895116,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link31"
w203793425,osm2137895125,osm2137895126,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link32"
w203793425,osm2137895124,osm2137895125,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link33"
w203793425,osm2137895122,osm2137895124,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link34"
w203793425,osm2137895149,osm2137895122,bldwall,"DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH.link35"
w311939941,osm3177096960,osm3177096959,bldwall,"house001.link1"
w311939941,osm3177098461,osm3177096960,bldwall,"house001.link2"
w311939941,osm3177098462,osm3177098461,bldwall,"house001.link3"
w311939941,osm3177096959,osm3177098462,bldwall,"house001.link4"
w311939942,osm3666040533,osm3177098463,bldwall,"bld001.link1"
w311939942,osm3666040528,osm3666040533,bldwall,"bld001.link2"
w311939942,osm3666040532,osm3666040528,bldwall,"bld001.link3"
w311939942,osm3666040538,osm3666040532,bldwall,"bld001.link4"
w311939942,osm3177098464,osm3666040538,bldwall,"bld001.link5"
w311939942,osm3177098465,osm3177098464,bldwall,"bld001.link6"
w311939942,osm3666040541,osm3177098465,bldwall,"bld001.link7"
w311939942,osm3177098466,osm3666040541,bldwall,"bld001.link8"
w311939942,osm3666040527,osm3177098466,bldwall,"bld001.link9"
