osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w428476531,osm4017340409,osm6198892493
w428476531,osm53191546,osm4017340409
w428476531,osm4275697404,osm53191546
w428476531,osm4275697405,osm4275697404
w430218369,osm4294894962,osm4294894960
w463139541,osm828422475,osm705015506
w463139541,osm53116727,osm828422475
w463139541,osm6880798224,osm53116727
w463139541,osm53098139,osm6880798224
w463139541,osm53135404,osm53098139
w463139541,osm53135406,osm53135404
w463139541,osm878385128,osm53135406
w463139541,osm6880798225,osm878385128
w463139541,osm53089852,osm6880798225
w463139541,osm878385178,osm53089852
w463139541,osm53135409,osm878385178
w479825688,osm7578978714,osm53190554
w479825688,osm7578978715,osm7578978714
w479825688,osm2502193874,osm7578978715
w483394762,osm7183115794,osm53110393
w483394762,osm4761352780,osm7183115794
w483394762,osm53191556,osm4761352780
w493464447,osm4272285448,osm4853787417
w493464447,osm4272285449,osm4272285448
w493464448,osm4272285447,osm4272285449
w493464448,osm4853787416,osm4272285447
w524903432,osm53191549,osm5879789088
w524903432,osm2192655194,osm53191549
w524903432,osm5916951297,osm2192655194
w524903432,osm2671019420,osm5916951297
