osm_nid,lat,lng,x,z
osm129234011,45.44933400,-116.27533400,4.127,-4.183
osm129234012,45.44926500,-116.27592100,4.119,-4.137
osm129234015,45.44905900,-116.27621600,4.096,-4.114
osm129234016,45.44878400,-116.27641300,4.066,-4.099
osm129234018,45.44832700,-116.27755500,4.015,-4.010
osm129234022,45.44814300,-116.27859900,3.995,-3.928
osm129234024,45.44816500,-116.27996900,3.997,-3.821
osm129234026,45.44843900,-116.28156700,4.027,-3.696
osm129234028,45.44839300,-116.28208900,4.022,-3.656
osm129234030,45.44825500,-116.28222000,4.007,-3.645
osm129234032,45.44708800,-116.28225900,3.877,-3.642
osm129234034,45.44667600,-116.28249000,3.831,-3.624
osm129234036,45.44669900,-116.28284900,3.834,-3.596
osm129234039,45.44717800,-116.28275400,3.887,-3.604
osm129234044,45.44736100,-116.28288500,3.908,-3.594
osm129234046,45.44708500,-116.28363600,3.877,-3.535
osm129234049,45.44683300,-116.28386500,3.849,-3.517
osm129234052,45.44644500,-116.28396500,3.806,-3.509
osm129234056,45.44630700,-116.28386800,3.790,-3.517
osm129234059,45.44566600,-116.28400300,3.719,-3.506
osm129234062,45.44534500,-116.28377700,3.683,-3.524
osm129234065,45.44477400,-116.28381400,3.620,-3.521
osm129234067,45.44413300,-116.28450100,3.549,-3.467
osm129234068,45.44369600,-116.28714300,3.500,-3.261
osm129234069,45.44342200,-116.28747000,3.470,-3.236
osm129234070,45.44323900,-116.28796000,3.449,-3.197
osm129234071,45.44255200,-116.28812600,3.373,-3.184
osm129234072,45.44236900,-116.28829000,3.353,-3.172
osm129234073,45.44227700,-116.28864900,3.342,-3.144
osm129234075,45.44234600,-116.28881200,3.350,-3.131
osm129234077,45.44312200,-116.28894600,3.436,-3.120
osm129234080,45.44385200,-116.28872300,3.517,-3.138
osm129234084,45.44424100,-116.28798000,3.561,-3.196
osm129234087,45.44497100,-116.28772400,3.642,-3.216
osm129234090,45.44513000,-116.28743400,3.660,-3.238
osm129234093,45.44526700,-116.28656000,3.675,-3.307
osm129234096,45.44558600,-116.28652900,3.710,-3.309
osm129234098,45.44581500,-116.28685600,3.736,-3.284
osm129234101,45.44606700,-116.28698700,3.764,-3.273
osm129234104,45.44666000,-116.28686000,3.830,-3.283
osm129234107,45.44675200,-116.28712200,3.840,-3.263
osm129234109,45.44659100,-116.28761100,3.822,-3.225
osm129234115,45.44581200,-116.28777800,3.735,-3.212
osm129234118,45.44563000,-116.28813700,3.715,-3.184
osm129234121,45.44585700,-116.28918200,3.740,-3.102
osm129234124,45.44585800,-116.28986700,3.740,-3.049
osm129234126,45.44604000,-116.29071400,3.761,-2.982
osm129234130,45.44604000,-116.29117100,3.761,-2.947
osm129234131,45.44613000,-116.29139900,3.771,-2.929
osm129234132,45.44629000,-116.29140000,3.789,-2.929
osm129234135,45.44638200,-116.29114200,3.799,-2.949
osm129234138,45.44644900,-116.29023600,3.806,-3.020
osm129234140,45.44660900,-116.28991300,3.824,-3.045
osm129234142,45.44711100,-116.28985100,3.880,-3.050
osm129234143,45.44734000,-116.28956000,3.905,-3.072
osm129234145,45.44737600,-116.28956000,3.909,-3.072
osm129234148,45.44752200,-116.28956100,3.926,-3.072
osm129234150,45.44791000,-116.28992100,3.969,-3.044
osm129234153,45.44809300,-116.28998700,3.989,-3.039
osm129234154,45.44855000,-116.29070500,4.040,-2.983
osm129234156,45.44873200,-116.29070600,4.060,-2.983
osm129234158,45.44884700,-116.29083700,4.073,-2.973
osm129234159,45.44877700,-116.29175100,4.065,-2.901
osm129234161,45.44905200,-116.29233700,4.096,-2.856
osm129234163,45.44957700,-116.29269800,4.154,-2.828
osm129234165,45.45017000,-116.29374200,4.220,-2.746
osm129234167,45.45044400,-116.29393900,4.250,-2.731
osm129234169,45.45140300,-116.29391200,4.357,-2.733
osm129234171,45.45222500,-116.29430700,4.448,-2.702
osm129234173,45.45261400,-116.29424400,4.492,-2.707
osm129234175,45.45275000,-116.29337100,4.507,-2.775
osm129234178,45.45293300,-116.29295000,4.527,-2.808
osm129234182,45.45286300,-116.29194700,4.519,-2.886
osm129234185,45.45336400,-116.29042800,4.575,-3.005
osm129234187,45.45336200,-116.28877800,4.575,-3.134
osm129234190,45.45356800,-116.28803500,4.598,-3.192
osm129234192,45.45365800,-116.28725800,4.608,-3.252
osm129241078,45.41987400,-116.29488000,0.851,-2.657
osm129241079,45.41973900,-116.29482800,0.836,-2.661
osm129241081,45.41961200,-116.29482600,0.822,-2.661
osm129241082,45.41951800,-116.29486100,0.812,-2.659
osm129241083,45.41945000,-116.29492500,0.804,-2.654
osm129241085,45.41938500,-116.29504600,0.797,-2.644
osm129241088,45.41930900,-116.29528100,0.788,-2.626
osm129241091,45.41922500,-116.29545900,0.779,-2.612
osm129241093,45.41913400,-116.29560800,0.769,-2.600
osm129241096,45.41879000,-116.29598600,0.731,-2.571
osm129241099,45.41872700,-116.29606200,0.724,-2.565
osm129241101,45.41865700,-116.29614500,0.716,-2.558
osm129241104,45.41857300,-116.29622700,0.707,-2.552
osm129241107,45.41850700,-116.29623700,0.699,-2.551
osm129241110,45.41845700,-116.29621800,0.694,-2.553
osm129241113,45.41822700,-116.29588700,0.668,-2.579
osm129241115,45.41795800,-116.29545800,0.638,-2.612
osm129241117,45.41770400,-116.29500000,0.610,-2.648
osm129241120,45.41755400,-116.29474800,0.593,-2.668
osm129241122,45.41750400,-116.29469500,0.588,-2.672
osm129241123,45.41744700,-116.29469200,0.581,-2.672
osm129241126,45.41739100,-116.29469700,0.575,-2.671
osm129241129,45.41730400,-116.29468100,0.565,-2.673
osm129241133,45.41720700,-116.29463500,0.555,-2.676
osm129241136,45.41670500,-116.29415300,0.499,-2.714
osm129241139,45.41646500,-116.29393200,0.472,-2.731
osm129241142,45.41638500,-116.29382300,0.463,-2.740
osm129241146,45.41629600,-116.29365500,0.453,-2.753
osm129241148,45.41623700,-116.29350100,0.447,-2.765
osm129241151,45.41619900,-116.29343600,0.443,-2.770
osm129241154,45.41609400,-116.29333200,0.431,-2.778
osm129241156,45.41584000,-116.29310500,0.403,-2.796
osm129241159,45.41578200,-116.29307200,0.396,-2.798
osm129241160,45.41568200,-116.29305400,0.385,-2.800
osm129241164,45.41538700,-116.29303800,0.352,-2.801
osm129241167,45.41488600,-116.29295500,0.297,-2.807
osm129244271,45.37267590,-116.35986860,-4.397,2.416
osm129244273,45.37202900,-116.35965100,-4.469,2.399
osm129244315,45.37246100,-116.36166100,-4.421,2.556
osm129244317,45.37198100,-116.36158900,-4.474,2.550
osm129253514,45.39378720,-116.34350680,-2.050,1.139
osm129253517,45.39365890,-116.34332030,-2.064,1.124
osm129258578,45.37522200,-116.32595400,-4.114,-0.232
osm129258579,45.37553700,-116.32814100,-4.079,-0.061
osm129258581,45.37581200,-116.32840300,-4.048,-0.040
osm129258586,45.37608700,-116.32850300,-4.018,-0.033
osm129258588,45.37638400,-116.32886200,-3.985,-0.005
osm129258591,45.37688700,-116.33046200,-3.929,0.120
osm129258594,45.37706900,-116.33069100,-3.909,0.138
osm129258596,45.37759500,-116.33098800,-3.850,0.161
osm129258600,45.37784700,-116.33151100,-3.822,0.202
osm129258603,45.37807600,-116.33226200,-3.797,0.261
osm129258605,45.37819000,-116.33239300,-3.784,0.271
osm129258607,45.37846500,-116.33226600,-3.753,0.261
osm129258609,45.37848800,-116.33178200,-3.751,0.223
osm129258611,45.37828200,-116.33097600,-3.774,0.160
osm129258612,45.37848800,-116.32846100,-3.751,-0.036
osm129258613,45.37830700,-116.32691300,-3.771,-0.157
osm129258614,45.37835200,-116.32604200,-3.766,-0.225
osm129258615,45.37851200,-116.32552600,-3.748,-0.265
osm129258616,45.37967900,-116.32375600,-3.618,-0.403
osm129258618,45.37981700,-116.32311100,-3.603,-0.454
osm129258620,45.37972500,-116.32253100,-3.613,-0.499
osm129258624,45.37940600,-116.32175800,-3.649,-0.559
osm129258627,45.37933100,-116.32086900,-3.657,-0.629
osm129258631,45.37933800,-116.32004800,-3.656,-0.693
osm129258633,45.37961200,-116.31898500,-3.626,-0.776
osm129258635,45.37961300,-116.31821000,-3.626,-0.836
osm129258637,45.37943100,-116.31737200,-3.646,-0.902
osm129258640,45.37904200,-116.31630800,-3.689,-0.985
osm129258642,45.37890500,-116.31550200,-3.704,-1.047
osm129258644,45.37842500,-116.31437500,-3.758,-1.135
osm129258647,45.37840300,-116.31086000,-3.760,-1.410
osm129258650,45.37863100,-116.30966700,-3.735,-1.503
osm129258652,45.37858600,-116.30873100,-3.740,-1.576
osm129258654,45.37803800,-116.30776500,-3.801,-1.651
osm129258656,45.37737500,-116.30731700,-3.874,-1.686
osm129258659,45.37713300,-116.30683900,-3.901,-1.724
osm129258662,45.37719200,-116.30651000,-3.895,-1.749
osm129258665,45.37755800,-116.30621900,-3.854,-1.772
osm129258668,45.37784500,-116.30565700,-3.822,-1.816
