osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w417098816,North Rengstorff Avenue022,highway,secondary,road,12,37.4052633,-122.0961811,-2.1904,-0.7235,0,0
w417099292,Old Middlefield Way002,highway,secondary,road,15,37.4148892,-122.0989671,-2.4364,0.3468,0,0
w417099294,Old Middlefield Way003,highway,secondary,road,3,37.4148064,-122.0976085,-2.3164,0.3376,0,0
w417099297,Old Middlefield Way004,highway,secondary,road,5,37.4147789,-122.0971512,-2.2760,0.3346,0,0
w417099298,Old Middlefield Way005,highway,secondary,road,3,37.4145247,-122.0929455,-1.9046,0.3063,0,0
w417099299,Old Middlefield Way006,highway,secondary,road,3,37.4144991,-122.0924915,-1.8645,0.3035,0,0
w417099300,Old Middlefield Way007,highway,secondary,road,5,37.4143108,-122.0891146,-1.5663,0.2825,0,0
w417099301,Old Middlefield Way008,highway,secondary,road,5,37.4143347,-122.0895207,-1.6021,0.2852,0,0
w417099302,Old Middlefield Way009,highway,secondary,road,17,37.4144185,-122.0910376,-1.7361,0.2945,0,0
w417099305,Old Middlefield Way010,highway,secondary,road,4,37.4141737,-122.0868051,-1.3623,0.2673,0,0
w417099316,West Middlefield Road007,highway,secondary,road,4,37.4122116,-122.0980670,-2.3569,0.0491,0,0
w417099321,West Middlefield Road008,highway,secondary,road,5,37.4120977,-122.0974949,-2.3064,0.0364,0,0
w417099329,West Middlefield Road009,highway,secondary,road,6,37.4115957,-122.0929562,-1.9055,-0.0194,0,0
w417099331,West Middlefield Road010,highway,secondary,road,11,37.4130465,-122.0988959,-2.4301,0.1419,0,0
w417099333,West Middlefield Road011,highway,secondary,road,12,37.4117744,-122.0958747,-2.1633,0.0005,0,0
w417099886,West Middlefield Road012,highway,secondary,road,12,37.4110082,-122.0909987,-1.7327,-0.0847,0,0
w417099890,West Middlefield Road013,highway,secondary,road,15,37.4118101,-122.0950984,-2.0947,0.0045,0,0
w417099896,West Middlefield Road014,highway,secondary,road,4,37.4089611,-122.0839505,-1.1102,-0.3123,0,0
w417099900,West Middlefield Road015,highway,secondary,road,4,37.4101570,-122.0885096,-1.5128,-0.1794,0,0
w417099903,West Middlefield Road016,highway,secondary,road,4,37.4077090,-122.0808688,-0.8380,-0.4516,0,0
w417099906,West Middlefield Road017,highway,secondary,road,3,37.4096978,-122.0866739,-1.3507,-0.2304,0,0
w417099911,West Middlefield Road018,highway,secondary,road,5,37.4102646,-122.0890772,-1.5629,-0.1674,0,0
w417099915,West Middlefield Road019,highway,secondary,road,6,37.4115380,-122.0921091,-1.8307,-0.0258,0,0
w417099916,West Middlefield Road020,highway,secondary,road,14,37.4088641,-122.0834765,-1.0683,-0.3231,0,0
w417099917,West Middlefield Road021,highway,secondary,road,9,37.4098251,-122.0874583,-1.4200,-0.2163,0,0
w417099919,West Middlefield Road022,highway,secondary,road,8,37.4108108,-122.0901566,-1.6583,-0.1067,0,0
w417099921,West Middlefield Road023,highway,secondary,road,13,37.4096548,-122.0869135,-1.3718,-0.2352,0,0
