osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w4793114,osm31029530,osm5468076792,road,"Taunustor.link2"
w4793114,osm43562813,osm31029530,road,"Taunustor.link3"
w4793114,osm98151822,osm43562813,road,"Taunustor.link4"
w4793114,osm267048121,osm98151822,road,"Taunustor.link5"
w4793116,osm651582,osm34392910,road,"Kurt-Schumacher-Strasse001.link1"
w4822754,osm2543810524,osm559981,road,"Neue Mainzer Strasse.link1"
w4822754,osm2543810689,osm2543810524,road,"Neue Mainzer Strasse.link2"
w4828982,osm1884575845,osm13932312,slowroad,"Pfingstweidstrasse.link1"
w4828985,osm5214301192,osm560193,slowroad,"Zobelstrasse.link1"
w4828985,osm13936525,osm5214301192,slowroad,"Zobelstrasse.link2"
w4828989,osm1610676420,osm1484925921,slowroad,"Hoelderlinstrasse.link1"
w4828989,osm13932317,osm1610676420,slowroad,"Hoelderlinstrasse.link2"
w4828989,osm6846322020,osm13932317,slowroad,"Hoelderlinstrasse.link3"
w4828989,osm951628095,osm6846322020,slowroad,"Hoelderlinstrasse.link4"
w4828989,osm1610996728,osm951628095,slowroad,"Hoelderlinstrasse.link5"
w4828989,osm5214301188,osm1610996728,slowroad,"Hoelderlinstrasse.link6"
w4828989,osm13932309,osm5214301188,slowroad,"Hoelderlinstrasse.link7"
w4829028,osm2921201348,osm13932318,slowroad,"Gruene Strasse.link1"
w4829028,osm1610676290,osm2921201348,slowroad,"Gruene Strasse.link2"
w4829028,osm1610997007,osm1610676290,slowroad,"Gruene Strasse.link3"
w4829028,osm1856003637,osm1610997007,slowroad,"Gruene Strasse.link4"
w4829028,osm1610675976,osm1856003637,slowroad,"Gruene Strasse.link5"
w4829028,osm1610675963,osm1610675976,slowroad,"Gruene Strasse.link6"
w4829029,osm1610675951,osm1610675927,slowroad,"Theobald-Christ-Strasse.link1"
w4829029,osm1610996928,osm1610675951,slowroad,"Theobald-Christ-Strasse.link2"
w4829029,osm6846322017,osm1610996928,slowroad,"Theobald-Christ-Strasse.link3"
w4829029,osm6313774444,osm6846322017,slowroad,"Theobald-Christ-Strasse.link4"
w4829029,osm1610676418,osm6313774444,slowroad,"Theobald-Christ-Strasse.link5"
w4829029,osm13932328,osm1610676418,slowroad,"Theobald-Christ-Strasse.link6"
w4829030,osm267741443,osm1610676499,slowroad,"Alfred-Brehm-Platz.link1"
w4829030,osm1484925963,osm267741443,slowroad,"Alfred-Brehm-Platz.link2"
w4829030,osm1610676506,osm1484925963,slowroad,"Alfred-Brehm-Platz.link3"
w4829030,osm2166870501,osm1610676506,slowroad,"Alfred-Brehm-Platz.link4"
w4829030,osm18356879,osm2166870501,slowroad,"Alfred-Brehm-Platz.link5"
w4829030,osm2166870502,osm18356879,slowroad,"Alfred-Brehm-Platz.link6"
w4829030,osm18356870,osm2166870502,slowroad,"Alfred-Brehm-Platz.link7"
w4829030,osm2166870504,osm18356870,slowroad,"Alfred-Brehm-Platz.link8"
w4829030,osm2923950886,osm2166870504,slowroad,"Alfred-Brehm-Platz.link9"
w4829030,osm428654104,osm2923950886,slowroad,"Alfred-Brehm-Platz.link10"
w4829030,osm484793804,osm428654104,slowroad,"Alfred-Brehm-Platz.link11"
w4829030,osm18356865,osm484793804,slowroad,"Alfred-Brehm-Platz.link12"
w4834447,osm2561866607,osm31092436,slowroad,"Broennerstrasse.link1"
w4834447,osm6436238021,osm2561866607,slowroad,"Broennerstrasse.link2"
w4834447,osm6436238020,osm6436238021,slowroad,"Broennerstrasse.link3"
