osm_nid,lat,lng,x,z
osm243599605,48.46453950,-121.16295820,-5.341,-5.360
osm3072342184,48.46467600,-121.16284910,-5.326,-5.368
osm243599606,48.46486490,-121.16300140,-5.305,-5.356
osm3090169740,48.46519770,-121.16352760,-5.268,-5.318
osm243599609,48.46580440,-121.16419250,-5.201,-5.269
osm243599610,48.46622570,-121.16452050,-5.154,-5.245
osm3090169751,48.46666850,-121.16503200,-5.105,-5.207
osm3090169752,48.46680150,-121.16513820,-5.090,-5.199
osm3090169753,48.46690320,-121.16515590,-5.079,-5.198
osm3090169754,48.46698920,-121.16513820,-5.069,-5.199
osm3090169756,48.46701660,-121.16505560,-5.066,-5.205
osm3090169755,48.46700880,-121.16497890,-5.067,-5.211
osm243599611,48.46681580,-121.16469610,-5.088,-5.232
osm243599612,48.46670630,-121.16445830,-5.100,-5.249
osm3090169750,48.46645330,-121.16363380,-5.129,-5.310
osm3090169749,48.46624210,-121.16334480,-5.152,-5.331
osm3090169745,48.46601130,-121.16304390,-5.178,-5.353
osm3090169743,48.46592530,-121.16282560,-5.187,-5.369
osm243599613,48.46596350,-121.16235920,-5.183,-5.404
osm3090169746,48.46607390,-121.16202330,-5.171,-5.429
osm3090169747,48.46608950,-121.16143340,-5.169,-5.472
osm243599614,48.46614290,-121.16028140,-5.163,-5.557
osm3090169748,48.46613650,-121.15985230,-5.164,-5.588
osm3090169744,48.46600740,-121.15892610,-5.178,-5.657
osm243599615,48.46578360,-121.15802080,-5.203,-5.723
osm3090169741,48.46523290,-121.15631860,-5.264,-5.849
osm243590529,48.46522870,-121.15614470,-5.265,-5.862
osm243554467,48.50143330,-121.24968760,-1.239,1.029
osm243554469,48.50232900,-121.24920000,-1.139,0.993
osm243554471,48.50271800,-121.24902900,-1.096,0.980
osm243554472,48.50331200,-121.24823900,-1.030,0.922
osm243554473,48.50379200,-121.24789600,-0.977,0.897
osm243554475,48.50504770,-121.24786200,-0.837,0.894
osm243554477,48.50643390,-121.24845530,-0.683,0.938
osm243554479,48.50747170,-121.24874960,-0.568,0.960
osm243554481,48.50887570,-121.24895680,-0.411,0.975
osm243554483,48.51120080,-121.25045660,-0.153,1.086
osm36792866,48.51140530,-121.24996190,-0.130,1.049
osm243599564,48.53553340,-121.27172180,2.553,2.652
osm3971776793,48.53540380,-121.27170600,2.538,2.651
osm243599565,48.53515210,-121.27176590,2.510,2.655
osm243599567,48.53407000,-121.27228260,2.390,2.693
osm243599568,48.53319170,-121.27209600,2.292,2.680
