osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w155498678,Schulstrasse001,highway,residential,slowroad,2,50.1057119,8.6857986,0.3014,-0.5285,0,0
w155498681,service076,highway,service,driveway,6,50.1053875,8.6851545,0.2555,-0.5646,0,0
w155498683,service077,highway,service,driveway,2,50.1057722,8.6856049,0.2876,-0.5218,0,0
w155784632,Schifferstrasse003,highway,residential,slowroad,3,50.1054077,8.6841744,0.1856,-0.5623,0,0
w155787042,Oppenheimer Strasse002,highway,residential,slowroad,3,50.1052695,8.6837715,0.1568,-0.5777,0,0
w155787044,Schifferstrasse004,highway,residential,slowroad,2,50.1060023,8.6832608,0.1204,-0.4962,0,0
w155787048,Walter-Kolb-Strasse007,highway,primary,road,7,50.1053217,8.6853159,0.2670,-0.5719,0,0
w156298611,Brueckenstrasse003,highway,residential,slowroad,4,50.1057737,8.6875267,0.4246,-0.5216,0,0
w156298613,Elisabethenstrasse005,highway,secondary,road,2,50.1056223,8.6889455,0.5258,-0.5385,0,0
w156298614,Elisabethenstrasse006,highway,secondary,road,6,50.1060133,8.6875363,0.4253,-0.4950,0,0
w156298619,Schulstrasse002,highway,residential,slowroad,8,50.1065610,8.6841686,0.1852,-0.4341,0,0
w156298622,Wallstrasse,highway,residential,slowroad,8,50.1049013,8.6890964,0.5366,-0.6187,0,0
w156298630,footway188,highway,footway,walkway,2,50.1073955,8.6881921,0.4721,-0.3413,0,0
w156751222,path038,highway,path,walkway,2,50.1054355,8.6777100,-0.2754,-0.5593,0,0
w156751223,path039,highway,path,walkway,11,50.1047209,8.6781873,-0.2414,-0.6387,0,0
w157323328,steps039,highway,steps,walkway,2,50.1080422,8.7004338,1.3450,-0.2694,0,0
w157323329,footway189,highway,footway,walkway,2,50.1080282,8.7003660,1.3402,-0.2710,0,0
w157323333,footway190,highway,footway,walkway,2,50.1077219,8.7021170,1.4651,-0.3050,0,0
w157323334,steps040,highway,steps,walkway,4,50.1077685,8.7020893,1.4631,-0.2998,0,0
w159016933,Taunusanlage011,highway,secondary,road,3,50.1115824,8.6698786,-0.8339,0.1242,0,0
w160575894,service078,highway,service,driveway,3,50.1154301,8.6753799,-0.4416,0.5521,0,0
w164182181,Allerheiligenstrasse001,highway,residential,slowroad,9,50.1136259,8.6893443,0.5542,0.3515,0,0
w164182182,Eiserner Steg004,highway,steps,walkway,4,50.1072518,8.6823961,0.0588,-0.3573,0,0
w164182185,service079,highway,service,driveway,12,50.1055195,8.6720103,-0.6818,-0.5499,0,0
w164182186,footway191,highway,footway,walkway,6,50.1122455,8.6892460,0.5472,0.1980,0,0
w164182187,footway192,highway,footway,walkway,2,50.1061630,8.6998576,1.3039,-0.4784,0,0
w164182188,footway193,highway,footway,walkway,2,50.1059992,8.7015205,1.4225,-0.4966,0,0
w164630182,Gelbehirschstrasse001,highway,living_street,slowroad,3,50.1152427,8.6873227,0.4101,0.5313,0,0
w164630183,Gelbehirschstrasse002,highway,residential,slowroad,4,50.1152513,8.6875252,0.4245,0.5322,0,0
w164630184,Kleine Friedberger Strasse001,highway,residential,slowroad,2,50.1156036,8.6867710,0.3707,0.5714,0,0
w164630185,Kleine Friedberger Strasse002,highway,living_street,slowroad,2,50.1156388,8.6873007,0.4085,0.5753,0,0
w165548432,path040,highway,path,walkway,5,50.1156770,8.6678366,-0.9795,0.5795,0,0
w165631870,footway194,highway,footway,walkway,22,50.1064111,8.6738265,-0.5523,-0.4508,0,0
w165631871,footway195,highway,footway,walkway,2,50.1057938,8.6728562,-0.6215,-0.5194,0,0
w165631872,footway196,highway,footway,walkway,3,50.1085462,8.6800608,-0.1078,-0.2134,0,0
w165631873,steps041,highway,steps,walkway,2,50.1058309,8.6725687,-0.6420,-0.5153,0,0
w165631877,footway197,highway,footway,walkway,5,50.1077470,8.6774410,-0.2946,-0.3022,0,0
w166576557,service080,highway,service,driveway,2,50.1057099,8.6680948,-0.9611,-0.5287,0,0
w166576680,service081,highway,service,driveway,3,50.1066314,8.6679761,-0.9695,-0.4263,0,0
w167050556,footway198,highway,footway,walkway,21,50.1037774,8.6700478,-0.8218,-0.7436,0,0
w167050557,steps042,highway,steps,walkway,2,50.1077780,8.6769317,-0.3309,-0.2988,0,0
w167094926,footway199,highway,footway,walkway,2,50.1139558,8.6702193,-0.8096,0.3882,0,0
w167457449,steps043,highway,steps,walkway,2,50.1099654,8.6774955,-0.2907,-0.0556,0,0
w167457450,footway200,highway,footway,walkway,2,50.1100261,8.6774276,-0.2955,-0.0488,0,0
w167457451,steps044,highway,steps,walkway,2,50.1100993,8.6773669,-0.2999,-0.0407,0,0
w167457452,footway201,highway,footway,walkway,2,50.1101525,8.6773730,-0.2994,-0.0348,0,0
w167633348,Berliner Strasse009,highway,tertiary,road,7,50.1103227,8.6774893,-0.2911,-0.0158,0,0
w167633351,Katharinenpforte,highway,residential,slowroad,2,50.1131589,8.6789109,-0.1898,0.2995,0,0
w167633352,Mainkai002,highway,pedestrian,walkway,2,50.1090423,8.6819547,0.0273,-0.1582,0,0
w167633355,Mainkai003,highway,pedestrian,walkway,3,50.1088782,8.6810959,-0.0340,-0.1764,0,0
w167633359,footway202,highway,footway,walkway,4,50.1089537,8.6817606,0.0135,-0.1681,0,0
w168858479,steps045,highway,steps,walkway,2,50.1144628,8.6710972,-0.7470,0.4445,0,0
w168858482,footway203,highway,footway,walkway,3,50.1131604,8.6690496,-0.8930,0.2997,0,0
w168858483,steps046,highway,steps,walkway,2,50.1145793,8.6711565,-0.7427,0.4575,0,0
w168858485,footway204,highway,footway,walkway,13,50.1145335,8.6710469,-0.7505,0.4524,0,0
w168858489,footway205,highway,footway,walkway,3,50.1147485,8.6712495,-0.7361,0.4763,0,0
