osm_nid,lat,lng,x,z
osm3666466806,49.99339030,8.67598770,-0.131,0.056
osm3666466804,49.99338810,8.67599040,-0.131,0.056
osm3666466808,49.99340320,8.67601860,-0.130,0.054
osm3666466807,49.99339280,8.67603010,-0.131,0.053
osm3666466813,49.99344050,8.67612180,-0.126,0.047
osm3666466802,49.99336800,8.67606130,-0.134,0.051
osm3666466794,49.99335450,8.67603550,-0.135,0.053
osm3666466800,49.99335860,8.67603040,-0.135,0.053
osm3666466787,49.99333510,8.67598520,-0.137,0.056
osm3666468623,49.99332940,8.67599230,-0.138,0.056
osm3666468618,49.99331000,8.67595500,-0.140,0.059
osm3666468595,49.99324580,8.67603570,-0.147,0.053
osm3666468605,49.99326140,8.67606580,-0.146,0.051
osm3666468602,49.99325640,8.67607210,-0.146,0.050
osm3666467905,49.99328300,8.67612340,-0.143,0.047
osm3666468613,49.99328130,8.67612560,-0.143,0.046
osm3666467907,49.99329610,8.67615420,-0.142,0.044
osm3666467906,49.99328640,8.67616650,-0.143,0.043
osm3666466786,49.99333320,8.67625670,-0.138,0.037
osm3666468606,49.99326140,8.67619640,-0.146,0.041
osm3666468596,49.99324790,8.67617060,-0.147,0.043
osm3666468599,49.99325200,8.67616540,-0.147,0.044
osm3666468589,49.99322850,8.67612030,-0.149,0.047
osm3666468584,49.99322280,8.67612740,-0.150,0.046
osm3666467902,49.99320330,8.67609000,-0.152,0.049
osm3666467881,49.99313930,8.67617100,-0.159,0.043
osm3666467886,49.99315490,8.67620080,-0.157,0.041
osm3666467883,49.99314980,8.67620730,-0.158,0.041
osm3666467889,49.99317650,8.67625840,-0.155,0.037
osm3666467888,49.99317470,8.67626070,-0.155,0.037
osm3666467897,49.99319040,8.67629090,-0.153,0.035
osm3666467891,49.99318080,8.67630320,-0.154,0.034
osm3666468587,49.99322670,8.67639100,-0.149,0.027
osm3666468607,49.99326460,8.67578390,-0.145,0.071
osm3666468608,49.99326630,8.67569630,-0.145,0.077
osm3666468600,49.99325370,8.67562800,-0.146,0.082
osm3666468604,49.99326090,8.67562480,-0.146,0.082
osm3666468597,49.99324880,8.67555890,-0.147,0.087
osm3666468588,49.99322760,8.67556830,-0.149,0.086
osm3666468585,49.99322440,8.67555110,-0.150,0.087
osm3666467890,49.99317670,8.67557240,-0.155,0.086
osm3666467896,49.99319000,8.67564440,-0.153,0.081
osm3666467882,49.99314190,8.67566590,-0.159,0.079
osm3666467887,49.99317430,8.67584170,-0.155,0.067
osm3666467900,49.99319560,8.67583220,-0.153,0.067
osm3666467901,49.99319980,8.67585530,-0.152,0.066
osm3666468586,49.99322550,8.67584380,-0.150,0.067
osm3666467903,49.99322200,8.67582510,-0.150,0.068
osm3666468601,49.99325390,8.67581090,-0.146,0.069
osm3666468598,49.99325010,8.67579030,-0.147,0.070
osm3666466098,49.99408920,8.67548220,-0.053,0.092
osm3666466079,49.99402550,8.67548480,-0.061,0.092
osm3666466078,49.99402500,8.67545350,-0.061,0.094
osm3666469265,49.99398590,8.67545510,-0.065,0.094
osm3666469266,49.99398620,8.67547470,-0.065,0.093
osm3666469335,49.99389080,8.67547850,-0.076,0.093
osm3666469334,49.99389050,8.67546180,-0.076,0.094
osm3666469247,49.99384130,8.67546380,-0.081,0.094
osm3666469248,49.99384170,8.67548830,-0.081,0.092
osm3666469239,49.99378940,8.67549040,-0.087,0.092
osm3666469238,49.99378910,8.67547280,-0.087,0.093
osm3666469328,49.99375320,8.67547420,-0.091,0.093
osm3666469329,49.99375350,8.67549320,-0.091,0.092
osm3666469232,49.99370710,8.67549510,-0.096,0.091
osm3666469230,49.99370670,8.67547000,-0.096,0.093
osm3666469136,49.99364340,8.67547260,-0.103,0.093
osm3666469139,49.99364470,8.67555240,-0.103,0.087
osm3666469144,49.99365810,8.67555180,-0.101,0.087
osm3666469145,49.99366070,8.67570530,-0.101,0.076
osm3666466099,49.99409170,8.67568780,-0.053,0.078
osm3666469280,49.99420660,8.67571130,-0.040,0.076
osm3666469286,49.99422470,8.67567030,-0.038,0.079
osm3666469285,49.99422380,8.67558880,-0.038,0.085
osm3666469290,49.99422830,8.67558870,-0.038,0.085
osm3666469289,49.99422740,8.67551170,-0.038,0.090
osm3666469284,49.99422170,8.67551180,-0.039,0.090
osm3666469169,49.99422100,8.67545070,-0.039,0.095
osm3666469170,49.99423270,8.67545030,-0.038,0.095
osm3666469293,49.99423170,8.67536720,-0.038,0.101
osm3666469166,49.99421600,8.67536770,-0.039,0.101
osm3666469165,49.99421510,8.67529430,-0.039,0.106
osm3666469168,49.99422100,8.67529410,-0.039,0.106
osm3666469167,49.99422020,8.67522460,-0.039,0.111
osm3666469164,49.99421390,8.67522480,-0.040,0.111
osm3666469162,49.99421330,8.67517340,-0.040,0.114
osm3666469288,49.99422610,8.67517300,-0.038,0.115
osm3666469287,49.99422530,8.67510650,-0.038,0.119
osm3666469163,49.99421360,8.67510680,-0.040,0.119
osm3666469161,49.99421330,8.67507750,-0.040,0.121
osm3666466085,49.99405380,8.67508210,-0.057,0.121
osm3666466087,49.99405630,8.67529420,-0.057,0.106
osm3666466094,49.99407860,8.67529360,-0.055,0.106
osm3666466095,49.99407940,8.67536490,-0.055,0.101
osm3666466097,49.99408780,8.67536470,-0.054,0.101
osm3666466100,49.99409200,8.67571460,-0.053,0.076
osm3666467912,49.99330310,8.67520050,-0.141,0.113
osm3666467911,49.99330250,8.67532170,-0.141,0.104
osm3666466796,49.99335610,8.67532230,-0.135,0.104
osm3666466797,49.99335670,8.67520120,-0.135,0.112
osm3666467916,49.99361570,8.67589500,-0.106,0.063
osm3666467915,49.99361430,8.67578340,-0.106,0.071
osm3666467923,49.99364260,8.67578260,-0.103,0.071
osm3666469138,49.99364400,8.67589410,-0.103,0.063
osm3666467892,49.99318670,8.67490920,-0.154,0.133
osm3666467893,49.99318790,8.67509270,-0.154,0.120
osm3666467894,49.99318850,8.67519460,-0.154,0.113
osm3666468594,49.99324430,8.67519330,-0.147,0.113
osm3666468593,49.99324170,8.67490800,-0.148,0.133
osm3666467895,49.99318910,8.67529850,-0.154,0.106
osm3666467880,49.99309690,8.67529980,-0.164,0.105
osm3666467879,49.99309560,8.67505410,-0.164,0.123
osm3666467884,49.99315350,8.67505330,-0.158,0.123
osm3666467885,49.99315380,8.67509320,-0.157,0.120
osm3666467874,49.99304210,8.67601020,-0.170,0.055
osm3666466785,49.99303010,8.67594660,-0.171,0.059
osm3666466784,49.99302060,8.67595090,-0.172,0.059
osm3666466783,49.99299660,8.67582410,-0.175,0.068
osm3666467875,49.99306070,8.67579470,-0.168,0.070
osm3666467877,49.99308430,8.67591890,-0.165,0.061
osm3666467876,49.99307970,8.67592100,-0.166,0.061
osm3666467878,49.99309220,8.67598720,-0.164,0.056
osm3666999124,49.99518010,8.67556660,0.068,0.086
osm3666999332,49.99520480,8.67572760,0.071,0.075
osm3666999116,49.99515640,8.67574560,0.065,0.074
osm3666999110,49.99513170,8.67558460,0.062,0.085
osm3666999086,49.99496700,8.67565640,0.044,0.080
osm3666999088,49.99497080,8.67579080,0.045,0.070
osm3666999078,49.99491670,8.67579450,0.039,0.070
osm3666999077,49.99491290,8.67566000,0.038,0.080
osm3666999052,49.99473720,8.67559150,0.019,0.085
osm3666999043,49.99463060,8.67560040,0.007,0.084
osm3666999044,49.99463580,8.67576050,0.007,0.073
osm3666999053,49.99474270,8.67575160,0.019,0.073
osm3666999065,49.99484420,8.67523490,0.030,0.110
osm3666999153,49.99485610,8.67566380,0.032,0.079
osm3666999082,49.99495540,8.67522750,0.043,0.111
osm3666999111,49.99513320,8.67522200,0.063,0.111
osm3666999095,49.99502490,8.67525810,0.051,0.108
