osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w28596015,osm6338751435,osm258768383,highway,"Central Freeway002.link1"
w28596015,osm314137431,osm6338751435,highway,"Central Freeway002.link2"
w28596015,osm6459601515,osm314137431,highway,"Central Freeway002.link3"
w28596015,osm314137429,osm6459601515,highway,"Central Freeway002.link4"
w28596015,osm314137428,osm314137429,highway,"Central Freeway002.link5"
w32121427,osm6338755517,osm65350736,slowroad,"Page Street.link1"
w32121427,osm65329076,osm6338755517,slowroad,"Page Street.link2"
w34128766,osm65315830,osm65362987,road,"Mission Street006.link1"
w34128773,osm6906659800,osm65362987,road,"South Van Ness Avenue003.link1"
w34128773,osm65334159,osm6906659800,road,"South Van Ness Avenue003.link2"
w34128773,osm1723738810,osm65334159,road,"South Van Ness Avenue003.link3"
w34128773,osm5022428503,osm1723738810,road,"South Van Ness Avenue003.link4"
w35393257,osm4548596614,osm275724360,road,"primary_link002.link1"
w35393257,osm4548596615,osm4548596614,road,"primary_link002.link2"
w35393257,osm4548596616,osm4548596615,road,"primary_link002.link3"
w35393257,osm413748886,osm4548596616,road,"primary_link002.link4"
w38095719,osm5437877205,osm298082944,slowroad,"Rose Street002.link1"
w38095719,osm65329071,osm5437877205,slowroad,"Rose Street002.link2"
w38095913,osm448104973,osm65318338,slowroad,"Stevenson Street005.link1"
w38095913,osm448105180,osm448104973,slowroad,"Stevenson Street005.link2"
w38095913,osm65318340,osm448105180,slowroad,"Stevenson Street005.link3"
w38095939,osm6338751416,osm1723739183,road,"Gough Street001.link1"
w38095939,osm448104973,osm6338751416,road,"Gough Street001.link2"
w38095939,osm5437877015,osm448104973,road,"Gough Street001.link3"
w38095939,osm4100262326,osm5437877015,road,"Gough Street001.link4"
w38095939,osm448104978,osm4100262326,road,"Gough Street001.link5"
w38095939,osm65315836,osm448104978,road,"Gough Street001.link6"
w47161038,osm4018809922,osm601217513,slowroad,"Hickory Street001.link1"
w47161038,osm601217544,osm4018809922,slowroad,"Hickory Street001.link2"
w47170567,osm65325013,osm65325211,slowroad,"Natoma Street002.link1"
w47170567,osm5434001068,osm65325013,slowroad,"Natoma Street002.link2"
w47170567,osm7531195885,osm5434001068,slowroad,"Natoma Street002.link3"
w47170567,osm65325208,osm7531195885,slowroad,"Natoma Street002.link4"
w61154525,osm2568380120,osm307638472,road,"Fell Street002.link1"
w84654228,osm4967529371,osm1723739386,road,"Van Ness Avenue.link1"
w84654228,osm5858516713,osm4967529371,road,"Van Ness Avenue.link2"
w86289459,osm267455482,osm267455480,road,"Octavia Boulevard003.link1"
w86289461,osm65327903,osm267455448,slowroad,"Haight Street001.link1"
w86289463,osm267455446,osm267455482,slowroad,"Page Street001.link1"
w86289465,osm1723739146,osm267455448,road,"Octavia Boulevard004.link1"
w86289465,osm1723738924,osm1723739146,road,"Octavia Boulevard004.link2"
w86289465,osm267455450,osm1723738924,road,"Octavia Boulevard004.link3"
w86289465,osm1723738937,osm267455450,road,"Octavia Boulevard004.link4"
w86289465,osm267455451,osm1723738937,road,"Octavia Boulevard004.link5"
w86289465,osm1930265820,osm267455451,road,"Octavia Boulevard004.link6"
w86289465,osm6338755548,osm1930265820,road,"Octavia Boulevard004.link7"
w86289465,osm267455452,osm6338755548,road,"Octavia Boulevard004.link8"
w86289469,osm65351420,osm267455446,slowroad,"Page Street002.link1"
w86289470,osm4018809901,osm2763295990,road,"Octavia Boulevard005.link1"
w86289470,osm4018809908,osm4018809901,road,"Octavia Boulevard005.link2"
w86289470,osm4018809920,osm4018809908,road,"Octavia Boulevard005.link3"
w86289470,osm307638472,osm4018809920,road,"Octavia Boulevard005.link4"
w86289471,osm267455448,osm267455446,road,"Octavia Boulevard006.link1"
w87554932,osm1723563869,osm1723563931,road,"Market Street.link1"
w87554932,osm1723563801,osm1723563869,road,"Market Street.link2"
w87554932,osm1723564019,osm1723563801,road,"Market Street.link3"
w87554932,osm2248769214,osm1723564019,road,"Market Street.link4"
w87554936,osm601217513,osm2568380120,slowroad,"Octavia Street003.link1"
w87554936,osm65310804,osm601217513,slowroad,"Octavia Street003.link2"
w87554948,osm4018809935,osm298082750,road,"Octavia Street004.link1"
w87554948,osm298082941,osm4018809935,road,"Octavia Street004.link2"
w87554948,osm298083539,osm298082941,road,"Octavia Street004.link3"
w87554948,osm4018809921,osm298083539,road,"Octavia Street004.link4"
w87554948,osm298082943,osm4018809921,road,"Octavia Street004.link5"
w87554955,osm2763295990,osm267455444,road,"Oak Street001.link1"
w87554955,osm298082885,osm2763295990,road,"Oak Street001.link2"
w87554955,osm4969806770,osm298082885,road,"Oak Street001.link3"
w87554955,osm5352469988,osm4969806770,road,"Oak Street001.link4"
w87554961,osm6338755547,osm267455477,road,"Octavia Boulevard007.link1"
w87554961,osm1723739232,osm6338755547,road,"Octavia Boulevard007.link2"
w87554961,osm298082750,osm1723739232,road,"Octavia Boulevard007.link3"
w87554970,osm1512257586,osm65351420,slowroad,"Page Street003.link1"
w87554970,osm1512257575,osm1512257586,slowroad,"Page Street003.link2"
w87554970,osm65318989,osm1512257575,slowroad,"Page Street003.link3"
w87554975,osm267455480,osm298082943,slowroad,"Haight Street002.link1"
w87554978,osm267455482,osm1018617264,slowroad,"Page Street004.link1"
w88572874,osm6587947107,osm65339089,road,"Mission Street007.link1"
w88572874,osm65297954,osm6587947107,road,"Mission Street007.link2"
w88572874,osm65347696,osm65297954,road,"Mission Street007.link3"
w88572874,osm5434001061,osm65347696,road,"Mission Street007.link4"
w88572874,osm65351748,osm5434001061,road,"Mission Street007.link5"
w88572887,osm6925558135,osm65363166,road,"Mission Street008.link1"
w88572887,osm6587947101,osm6925558135,road,"Mission Street008.link2"
w88572887,osm65326536,osm6587947101,road,"Mission Street008.link3"
w88572887,osm5434001076,osm65326536,road,"Mission Street008.link4"
w88572887,osm6587947108,osm5434001076,road,"Mission Street008.link5"
w88572887,osm4177104997,osm6587947108,road,"Mission Street008.link6"
w88572943,osm65306956,osm65339089,road,"9th Street.link1"
w88572943,osm1616398897,osm65306956,road,"9th Street.link2"
w88572943,osm5854734676,osm1616398897,road,"9th Street.link3"
w91181768,osm65297956,osm65306829,road,"Howard Street003.link1"
w91181768,osm65306832,osm65297956,road,"Howard Street003.link2"
w91181768,osm65306835,osm65306832,road,"Howard Street003.link3"
w91181768,osm65306838,osm65306835,road,"Howard Street003.link4"
w91181769,osm3687459637,osm65306829,road,"9th Street001.link1"
w91181769,osm65325192,osm3687459637,road,"9th Street001.link2"
w91181769,osm65319544,osm65325192,road,"9th Street001.link3"
w91181769,osm65339089,osm65319544,road,"9th Street001.link4"
w111089307,osm1266422677,osm65364094,slowroad,"12th Street002.link1"
